id,name,isin,symbol,contractSize,productType,productTypeId,tradable,category,currency,exchangeId,onlyEodPrices,orderTimeTypes,buyOrderTypes,sellOrderTypes,productBitTypes,closePrice,closePriceDate,feedQuality,orderBookDepth,vwdIdentifierType,vwdId,qualitySwitchable,qualitySwitchFree,vwdModuleId,strikePrice,expirationDate
11713576,AIRFRKL3.750%OCT22,FR0013212958,AFAF,0.01,BOND,2,True,D,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],101.957,2021-04-09,R,0.0,issueid,590836047,False,False,1.0,,12-10-2022
16689072,PCC SE ITV.19/25,DE000A2YN1K5,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],100.27,2021-04-09,R,0.0,issueid,600099791,False,False,25.0,,1-2-2025
1524379,FRTR 2.5 10/25/20,FR0010949651,OFC1,0.01,BOND,2,True,D,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],107.319,2018-05-28,,,,,,,,,25-10-2020
13911478,ARKEA HOME LOANS 17/27MTN,FR0013284908,FR0013284908,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],106.17,2021-04-09,R,0.0,issueid,600052935,False,False,25.0,,30-9-2027
8613511,OESTERR. 14/24,AT0000A185T1,OSTD,0.01,BOND,2,True,A,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],108.16,2021-04-09,R,0.0,issueid,150045782,False,False,25.0,,21-10-2024
12992712,ETERNA MODE HLD  17/24,DE000A2E4XE4,ET0B,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],81.05,2021-04-09,R,0.0,issueid,150091887,False,False,25.0,,3-3-2022
5312379,SUEDZUCKER INTL05/UND.FLR,XS0222524372,S3IA,0.01,BOND,2,True,C,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],78.75,2021-04-09,R,0.0,issueid,150068356,False,False,25.0,,
5608248,GRIECHENLAND 12-31 9,GR0133009226,GR0133009226,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],128.25,2021-04-09,R,0.0,issueid,150047031,False,False,25.0,,24-2-2031
14122588,GRIECHENLAND 17-33,GR0128015725,GR0128015725,0.01,BOND,2,True,C,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],131.87,2021-04-09,R,0.0,issueid,600056433,False,False,25.0,,30-1-2033
10370480,OTRV FRN 19MAY21,PTOTVGOE0008,OTRVA,0.01,BOND,2,True,A,EUR,560,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS']","['LIMIT', 'MARKET', 'STOPLOSS']",[],100.11,2021-04-09,R,0.0,issueid,240243491,False,False,1.0,,19-5-2021
13563975,UC-HVB PF 1893,DE000HV2AMT6,DE000HV2AMT6,0.01,BOND,2,True,A,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],104.205,2021-04-09,R,0.0,issueid,600054307,False,False,25.0,,28-4-2026
5881567,AIR FRANCE-KLM 15-UND.,FR0012650281,FR0012650281,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],99.14,2020-09-16,R,0.0,issueid,150074839,False,False,25.0,,
879293,T.VIDA FRN19DEC22,PTTRVAOE0001,BTRVA,0.01,BOND,2,True,D,EUR,560,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],96.0,2021-04-09,R,0.0,issueid,240170102,False,False,1.0,-0.0001,19-12-2022
1525431,"Govt of France, OAT 4 25apr2018",FR0010604983,OF97,0.01,BOND,2,True,D,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],100.012,2018-04-23,,,,,,,,,25-4-2018
853403,CAPRAIS 7.5%13D,DE0007490724,DE0007490724,0.01,BOND,2,True,D,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],100.168,2021-04-09,R,0.0,issueid,558084,False,False,1.0,-0.0001,
14843272,STERN IMMOBIL.AG ANL18/23,DE000A2G8WJ4,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],100.0,2021-04-09,R,0.0,issueid,600062827,False,False,25.0,,24-5-2023
11333514,VOLKSWAGEN INTL 15/UN.FLR,XS1206540806,XS1206540806,0.01,BOND,2,True,C,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],101.745,2021-04-09,R,0.0,issueid,150074039,False,False,25.0,,10-1-2098
13715822,RABOBK NEDERLD 17/22 MTN,XS1642738816,XS1642738816,0.01,BOND,2,True,A,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],101.48,2021-04-09,R,0.0,issueid,600051628,False,False,25.0,,6-12-2022
8109475,SNCF RESEAU 12/62 MTN,XS0757586267,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],190.26,2021-03-23,R,0.0,issueid,150069887,False,False,25.0,,22-3-2062
1808014,EDF2.75%10MAR2023,FR0011318658,EDFAZ,0.01,BOND,2,True,A,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],109.0,2021-04-09,R,0.0,issueid,360109050,False,False,1.0,,10-3-2023
854389,RB FX/IL FRNFEB35,XS0211284491,XS0211284491,0.01,BOND,2,True,D,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],116.5,2021-04-09,R,0.0,issueid,205647,False,False,1.0,-0.0001,28-2-2035
16139604,VST BUILDING TECH. 19/24,DE000A2R1SR7,VST2,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],101.2,2021-04-09,R,0.0,issueid,600087513,False,False,25.0,,28-6-2024
11827229,CASA2.30%24OCT2026,FR0013192762,ACALG,0.01,BOND,2,True,D,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS']","['LIMIT', 'MARKET', 'STOPLOSS']",[],107.89,2021-04-09,R,0.0,issueid,590838275,False,False,1.0,,24-10-2026
16712795,AAREAL BANK MTN S.211,DE000A1TNC86,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],104.95,2021-04-09,R,0.0,issueid,150057088,False,False,25.0,,19-2-2024
1524508,BTPS 3.75 03/01/21,IT0004634132,I9AL,0.01,BOND,2,True,D,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],112.466,2017-02-01,,,,,,,,,1-3-2021
13931536,SPANIEN 17-27,ES0000012A89,OE8S,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],109.735,2021-04-09,R,0.0,issueid,600053899,False,False,25.0,,31-10-2027
9029414,ERAMET 13/20,FR0011615699,FR0011615699,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],98.885,2020-11-05,R,0.0,issueid,150065163,False,False,25.0,,6-11-2020
13017987,SPANIEN 16-66,ES00000128E2,4SN3,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],158.07,2021-04-09,R,0.0,issueid,150082573,False,False,25.0,,27-7-2066
5372514,EKOSEM-AGRAR AG 12/21,DE000A1MLSJ1,1E5A,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],99.0,2021-03-22,R,0.0,issueid,150056741,False,False,25.0,,23-3-2021
876023,HSBCTSDIFRN29JUL49,FR0000585333,FR0000585333,0.01,BOND,2,True,D,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],86.0,2021-04-09,R,0.0,issueid,360182296,False,False,1.0,-0.0001,
5608251,GRIECHENLAND 12-34 12,GR0138006722,GR0138006722,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],132.35,2021-04-09,R,0.0,issueid,150047034,False,False,25.0,,24-2-2034
14130821,EVAN GRP 17/22,DE000A19L426,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],77.0,2021-04-09,R,0.0,issueid,600051127,False,False,25.0,,31-7-2022
10434460,4FINANCE 16/22,XS1417876163,4F0N,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],96.5,2021-04-09,R,0.0,issueid,150088599,False,False,25.0,,23-5-2021
13580563,CASINO 17/22 MTN,FR0013260379,FR0013260379,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],99.85,2021-04-09,R,0.0,issueid,150093117,False,False,25.0,,13-6-2022
5900204,AIRFRKLM6.25%PL,FR0012650281,AFAE,0.01,BOND,2,True,D,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],98.0,2021-04-09,R,0.0,issueid,590613326,False,False,1.0,,20-10-2020
1702247,HESU,DE000A1KRBE9,HESU,0.01,BOND,2,True,D,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],99.999,2020-06-18,,,,,,,,,19-6-2020
853411,"BA CA FIN 2,342%PL",DE000A0DD4K8,DE000A0DD4K8,0.01,BOND,2,True,D,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],99.841,2021-04-09,R,0.0,issueid,201340,False,False,1.0,-0.0001,
15015541,OTTO GCKG NTS.18/UNBEFR.,XS1853998182,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],107.1,2021-04-09,R,0.0,issueid,600063835,False,False,25.0,,10-1-2098
11402554,CNP ASSURANCES 04/UND.,FR0010093328,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],86.48,2021-04-09,R,0.0,issueid,150064923,False,False,25.0,,10-1-2098
13724756,NESTLE HLDGS 17/25 MTN,XS1648298559,XS1648298559,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],104.39,2021-04-09,R,0.0,issueid,600051129,False,False,25.0,,15-7-2025
8267074,DT. BAHN FIN. 15/25 MTN,XS1309518998,,0.01,BOND,2,True,A,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],106.28,2020-07-28,R,0.0,issueid,150079518,False,False,25.0,,
1878212,NL 1.75%15JUL23,NL0010418810,NL0010418810,0.01,BOND,2,True,F,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],105.65,2021-04-09,R,0.0,issueid,535632,False,False,1.0,,15-7-2023
854515,HSHSPHERE 7.25%PLD,XS0221141400,XS0221141400,0.01,BOND,2,True,D,USD,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],8.65,2021-04-09,R,0.0,issueid,208998,False,False,1.0,-0.0001,
16277202,TERRAGON ANL 19/24,DE000A2GSWY7,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],102.0,2021-04-09,R,0.0,issueid,600079858,False,False,25.0,,24-5-2024
12320580,HEIDEL.CEMENT MTN 16/25,XS1529515584,XS1529515584,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],104.85,2021-04-09,R,0.0,issueid,150091306,False,False,25.0,,31-1-2025
16838438,LANG+CIE. RE BET. 18/23,DE000A2NB8U6,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],100.5,2021-04-09,R,0.0,issueid,600064820,False,False,25.0,,27-8-2023
1524961,BUNDANL.V. 08/19,DE0001135374,BB37,0.01,BOND,2,True,F,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],100.023,2019-01-02,,,,,,,,,4-1-2019
13937390,HUNGARY 17/27,XS1696445516,XS1696445516,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],109.4,2021-04-09,R,0.0,issueid,600052949,False,False,25.0,,10-10-2027
9197661,CREDIT LOGEMENT 06-UND.,FR0010301713,FR0010301713,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],81.5,2020-06-12,R,0.0,issueid,150064968,False,False,25.0,,
13226955,THYSSENKRUPP MTN 17/22,DE000A2BPET2,TKAH,0.01,BOND,2,True,C,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],100.1,2021-04-09,R,0.0,issueid,150092339,False,False,25.0,,3-3-2022
5425080,EIB EUR.INV.BK 07/24 MTN,XS0290050524,E5BF,0.01,BOND,2,True,B,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],114.61,2021-04-09,R,0.0,issueid,150068621,False,False,25.0,,15-4-2024
876055,"OAT4,75%25APR35",FR0010070060,ETAFE,0.01,BOND,2,True,D,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],163.764,2021-04-09,R,0.0,issueid,360191772,False,False,1.0,-0.0001,25-4-2035
5608254,GRIECHENLAND 12-38 16,GR0138010765,GR0138010765,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],136.61,2021-04-09,R,0.0,issueid,150047038,False,False,25.0,,24-2-2038
14135839,OTRV 1.1% 5DEC22,PTOTVLOE0001,OTRVF,0.01,BOND,2,True,B,EUR,560,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],102.49,2021-04-09,R,0.0,issueid,240251424,False,False,1.0,,5-12-2022
10497621,BUNDANL.V. 08/40,DE0001135366,BB36,0.01,BOND,2,True,F,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],191.536,2021-04-09,R,0.0,issueid,480012864,False,False,25.0,,4-7-2040
13589463,LITAUEN 17/27 MTN,XS1619567677,XS1619567677,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],106.79,2021-04-09,R,0.0,issueid,600055123,False,False,25.0,,21-5-2027
13594378,DT. BAHN FIN. 17/32 MTN,XS1626600040,XS1626600040,0.01,BOND,2,True,A,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],112.46,2021-04-09,R,0.0,issueid,600050019,False,False,25.0,,8-12-2032
6276166,VIENNA INS.GRP 15-46 FLR,AT0000A1D5E1,AT0000A1D5E1,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],112.92,2021-04-09,R,0.0,issueid,150072382,False,False,25.0,,2-3-2046
1740916,"HELABAMC2 5,75%PLD DIRTY_BOND",DE000A0G18M4,DE000A0G18M4,0.01,BOND,2,True,D,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],106.0,2021-04-09,R,0.0,issueid,230515,False,False,1.0,,
853418,BNC AUSTR FRNPL,DE000A0DYW70,DE000A0DYW70,0.01,BOND,2,True,D,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],99.941,2021-04-09,R,0.0,issueid,205556,False,False,1.0,-0.0001,
15075602,VGP3.5%19MAR2026,BE0002611896,VGP26,0.01,BOND,2,True,D,EUR,320,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS']","['LIMIT', 'MARKET', 'STOPLOSS']",[],103.75,2021-04-09,R,0.0,issueid,610243053,False,False,1.0,,19-3-2026
11429565,ERSTE GP BNK 15-25 FLR,AT0000A1FW01,AT0000A1FW01,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],106.0,2016-09-12,R,0.0,issueid,150077646,False,False,25.0,,21-9-2025
13754510,COMUNIDAD MADRID 14-24,ES0000101602,MD2E,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],113.635,2021-04-09,R,0.0,issueid,150064770,False,False,25.0,,21-5-2024
8336471,PCC SE ITV.15/22,DE000A162AQ4,ZM9R,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],101.4,2021-04-09,R,0.0,issueid,150078023,False,False,25.0,,1-4-2022
3238158,B.N.G. 13/20 MTN,XS0873878283,BN0E,0.01,BOND,2,True,D,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],100.005,2020-04-15,,,,,,,,,15-4-2020
854568,EIB FX/FL FRNOCT25,XS0229097547,XS0229097547,0.01,BOND,2,True,D,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],101.26,2021-04-09,R,0.0,issueid,5000134,False,False,1.0,-0.0001,13-10-2025
16393392,M OBJEKT RE ANL 19/24,DE000A2YNRD5,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],85.5,2021-04-09,R,0.0,issueid,600093585,False,False,25.0,,22-7-2024
12483506,EO-Zo Idx.Lkd. ZT16/13.12.2024,AT0000A1PJZ4,AT0000A1PJZ4,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],96.04,2021-04-09,R,0.0,vwdkey,"RC0GMU.FFMST,C",False,False,24.0,,13-12-2024
16870254,"OT 0,475% 18JAN30",PTOTELOE0028,OTEL,0.01,BOND,2,True,D,EUR,560,False,['DAY'],['LIMIT'],['LIMIT'],[],102.547,2021-04-09,R,0.0,issueid,240264136,False,False,1.0,,18-10-2030
1744784,OAT3.25%25OCT2021,FR0011059088,ETALO,0.01,BOND,2,True,F,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],102.25,2021-04-09,R,0.0,issueid,61323124,False,False,1.0,,25-10-2021
13948780,UBM DEVELOPMENT 17-22,AT0000A1XBU6,AT0000A1XBU6,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],100.04,2021-04-09,R,0.0,issueid,600055166,False,False,25.0,,11-10-2022
9420621,DAIMLER AG.MTN 16/24,DE000A169G15,DAIV,0.01,BOND,2,True,B,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],104.165,2021-04-09,R,0.0,issueid,150079948,False,False,25.0,,
